"","publicid","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Begin.Date","Begin.Hour","Begin.Date.Time","Begin.Path","Begin.File","File.Offset..s.","Delta.Time..s.","Energy","Tag","Notes","depth","magnitude","DistOrigin"
"57","2016p160705",57,"Spectrogram 1",4,3575125.36,3575160.578,0,148,"2/29/2016",11,"05:25.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160229\L7910NZ01_002K_M05_multi_20160229_110000Z.aif","L7910NZ01_002K_M05_multi_20160229_110000Z.aif",325.36,35.2174,7.928,"EQ",NA,19.79110527,3.171582444,169302.181991028
"58","2016p160705",58,"Spectrogram 1",2,3575125.36,3575167.845,0,146,"2/29/2016",11,"05:25.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160229\L7910NZ01_002K_M05_multi_20160229_110000Z.aif","L7910NZ01_002K_M05_multi_20160229_110000Z.aif",325.36,42.4845,8.307,"EQ",NA,19.79110527,3.171582444,159331.879464663
"59","2016p162941",59,"Spectrogram 1",1,3646620.764,3646682.814,0,144,"3/1/2016",6,"57:00.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160301\L7910NZ01_002K_M05_multi_20160301_064500Z.aif","L7910NZ01_002K_M05_multi_20160301_064500Z.aif",720.764,62.0497,8.521,"EQ",NA,11.76574802,3.135690182,170725.944909952
"60","2016p162941",60,"Spectrogram 1",2,3646603.435,3646671.075,0,142,"3/1/2016",6,"56:43.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160301\L7910NZ01_002K_M05_multi_20160301_064500Z.aif","L7910NZ01_002K_M05_multi_20160301_064500Z.aif",703.435,67.6398,19.617,"EQ",NA,11.76574802,3.135690182,49130.7958318245
"61","2016p162941",61,"Spectrogram 1",3,3646603.435,3646669.957,0,143.9,"3/1/2016",6,"56:43.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160301\L7910NZ01_002K_M05_multi_20160301_064500Z.aif","L7910NZ01_002K_M05_multi_20160301_064500Z.aif",703.435,66.5217,35.871,"EQ",NA,11.76574802,3.135690182,58089.2263644547
"62","2016p162941",62,"Spectrogram 1",4,3646612.938,3646679.46,0,146,"3/1/2016",6,"56:52.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160301\L7910NZ01_002K_M05_multi_20160301_064500Z.aif","L7910NZ01_002K_M05_multi_20160301_064500Z.aif",712.938,66.5217,16.557,"EQ",NA,11.76574802,3.135690182,126550.416031704
"63","2016p162941",63,"Spectrogram 1",5,3646626.354,3646700.143,0,144,"3/1/2016",6,"57:06.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160301\L7910NZ01_002K_M05_multi_20160301_064500Z.aif","L7910NZ01_002K_M05_multi_20160301_064500Z.aif",726.354,73.7888,5.467,"EQ",NA,11.76574802,3.135690182,226990.451897324
"64","2016p167557",64,"Spectrogram 1",1,3794164.491,3794250.019,0,146,"3/2/2016",23,"56:04.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160302\L7910NZ01_002K_M05_multi_20160302_234500Z.aif","L7910NZ01_002K_M05_multi_20160302_234500Z.aif",664.4905,85.528,26.63,"EQ",NA,17.67222977,4.554939599,171379.878835615
"65","2016p167557",65,"Spectrogram 1",2,3794150.516,3794259.522,0,148,"3/2/2016",23,"55:50.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160302\L7910NZ01_002K_M05_multi_20160302_234500Z.aif","L7910NZ01_002K_M05_multi_20160302_234500Z.aif",650.5155,109.0062,40.293,"EQ",NA,17.67222977,4.554939599,50329.3408585713
"66","2016p167557",66,"Spectrogram 1",3,3794150.516,3794240.516,0,145.9,"3/2/2016",23,"55:50.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160302\L7910NZ01_002K_M05_multi_20160302_234500Z.aif","L7910NZ01_002K_M05_multi_20160302_234500Z.aif",650.5155,90,45.015,"EQ",NA,17.67222977,4.554939599,59441.4472552289
"67","2016p167557",67,"Spectrogram 1",4,3794161.137,3794250.019,0,146,"3/2/2016",23,"56:01.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160302\L7910NZ01_002K_M05_multi_20160302_234500Z.aif","L7910NZ01_002K_M05_multi_20160302_234500Z.aif",661.1365,88.882,34.706,"EQ",NA,17.67222977,4.554939599,127994.115450558
"68","2016p167557",68,"Spectrogram 1",5,3794172.876,3794270.143,0,146,"3/2/2016",23,"56:12.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160302\L7910NZ01_002K_M05_multi_20160302_234500Z.aif","L7910NZ01_002K_M05_multi_20160302_234500Z.aif",672.876,97.2671,21.011,"EQ",NA,17.67222977,4.554939599,228334.92607096
"69","2016p171079",69,"Spectrogram 1",1,3906788.59,3906850.64,0,142,"3/4/2016",7,"13:08.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160304\L7910NZ01_002K_M05_multi_20160304_070000Z.aif","L7910NZ01_002K_M05_multi_20160304_070000Z.aif",788.59,62.0497,6.28,"EQ",NA,21.63479233,3.432135394,251106.790211477
"70","2016p171079",70,"Spectrogram 1",2,3906772.938,3906850.64,0,142,"3/4/2016",7,"12:52.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160304\L7910NZ01_002K_M05_multi_20160304_070000Z.aif","L7910NZ01_002K_M05_multi_20160304_070000Z.aif",772.938,77.7019,16.79,"EQ",NA,21.63479233,3.432135394,122195.051595793
"71","2016p171079",71,"Spectrogram 1",3,3906769.584,3906850.64,0,123.6,"3/4/2016",7,"12:49.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160304\L7910NZ01_002K_M05_multi_20160304_070000Z.aif","L7910NZ01_002K_M05_multi_20160304_070000Z.aif",769.584,81.0559,25.415,"EQ",NA,21.63479233,3.432135394,88093.889881071
"72","2016p171079",72,"Spectrogram 1",4,3906781.323,3906841.323,0,146,"3/4/2016",7,"13:01.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160304\L7910NZ01_002K_M05_multi_20160304_070000Z.aif","L7910NZ01_002K_M05_multi_20160304_070000Z.aif",781.323,60,14.511,"EQ",NA,21.63479233,3.432135394,169616.905004544
"73","2016p171079",73,"Spectrogram 1",5,3906797.534,3906863.497,0,140,"3/4/2016",7,"13:17.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160304\L7910NZ01_002K_M05_multi_20160304_070000Z.aif","L7910NZ01_002K_M05_multi_20160304_070000Z.aif",797.534,65.9627,4.686,"EQ",NA,21.63479233,3.432135394,278436.215331373
"74","2016p173365",74,"Spectrogram 1",1,3979870.826,3979930.081,0,140,"3/5/2016",3,"31:10.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160305\L7910NZ01_002K_M05_multi_20160305_033000Z.aif","L7910NZ01_002K_M05_multi_20160305_033000Z.aif",70.826,59.2547,4.224,"EQ",NA,6.748028278,3.15351368,227910.435360542
"75","2016p173365",75,"Spectrogram 1",2,3979850.143,3979920.019,0,148,"3/5/2016",3,"30:50.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160305\L7910NZ01_002K_M05_multi_20160305_033000Z.aif","L7910NZ01_002K_M05_multi_20160305_033000Z.aif",50.143,69.8758,14.408,"EQ",NA,6.748028278,3.15351368,100860.229776273
"76","2016p173365",76,"Spectrogram 1",3,3979842.876,3979938.466,0,148,"3/5/2016",3,"30:42.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160305\L7910NZ01_002K_M05_multi_20160305_033000Z.aif","L7910NZ01_002K_M05_multi_20160305_033000Z.aif",42.876,95.5901,24.542,"EQ",NA,6.748028278,3.15351368,51536.4141013306
"77","2016p173365",77,"Spectrogram 1",4,3979855.733,3979915.547,0,144,"3/5/2016",3,"30:55.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160305\L7910NZ01_002K_M05_multi_20160305_033000Z.aif","L7910NZ01_002K_M05_multi_20160305_033000Z.aif",55.733,59.8137,12.283,"EQ",NA,6.748028278,3.15351368,123912.581706254
"78","2016p177021",78,"Spectrogram 1",1,4096702.565,4096770.205,0,144,"3/6/2016",11,"58:22.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160306\L7910NZ01_002K_M05_multi_20160306_114500Z.aif","L7910NZ01_002K_M05_multi_20160306_114500Z.aif",802.565,67.6398,9.519,"EQ",NA,24.921875,3.061540038,150166.571213019
"79","2016p177021",79,"Spectrogram 1",2,4096700.329,4096770.205,0,144,"3/6/2016",11,"58:20.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160306\L7910NZ01_002K_M05_multi_20160306_114500Z.aif","L7910NZ01_002K_M05_multi_20160306_114500Z.aif",800.329,69.8758,12.97,"EQ",NA,24.921875,3.061540038,117415.093058926
"80","2016p177021",80,"Spectrogram 1",3,4096707.037,4096779.708,0,143.9,"3/6/2016",11,"58:27.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160306\L7910NZ01_002K_M05_multi_20160306_114500Z.aif","L7910NZ01_002K_M05_multi_20160306_114500Z.aif",807.0375,72.6708,16.572,"EQ",NA,24.921875,3.061540038,159529.270965484
"81","2016p177021",81,"Spectrogram 1",4,4096708.714,4096781.385,0,146,"3/6/2016",11,"58:28.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160306\L7910NZ01_002K_M05_multi_20160306_114500Z.aif","L7910NZ01_002K_M05_multi_20160306_114500Z.aif",808.7145,72.6708,9.898,"EQ",NA,24.921875,3.061540038,198064.495238582
"82","2016p177021",82,"Spectrogram 1",5,4096718.217,4096790.329,0,144,"3/6/2016",11,"58:38.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160306\L7910NZ01_002K_M05_multi_20160306_114500Z.aif","L7910NZ01_002K_M05_multi_20160306_114500Z.aif",818.2175,72.1118,5.325,"EQ",NA,24.921875,3.061540038,269028.753682304
"83","2016p180035",83,"Spectrogram 1",1,4193105.236,4193170.081,0,146,"3/7/2016",14,"45:05.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160307\L7910NZ01_002K_M05_multi_20160307_144500Z.aif","L7910NZ01_002K_M05_multi_20160307_144500Z.aif",5.236,64.8447,6.672,"EQ",NA,25.82084084,3.186169287,342227.616385741
"84","2016p180035",84,"Spectrogram 1",2,4193097.41,4193170.081,0,144,"3/7/2016",14,"44:57.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160307\L7910NZ01_002K_M05_multi_20160307_143000Z.aif","L7910NZ01_002K_M05_multi_20160307_143000Z.aif",897.41,72.6708,8.148,"EQ",NA,25.82084084,3.186169287,244736.507355349
"85","2016p180035",85,"Spectrogram 1",3,4193087.348,4193161.137,0,145.9,"3/7/2016",14,"44:47.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160307\L7910NZ01_002K_M05_multi_20160307_143000Z.aif","L7910NZ01_002K_M05_multi_20160307_143000Z.aif",887.348,73.7888,18.209,"EQ",NA,25.82084084,3.186169287,196003.814068463
"86","2016p180035",86,"Spectrogram 1",4,4193088.466,4193161.137,0,142,"3/7/2016",14,"44:48.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160307\L7910NZ01_002K_M05_multi_20160307_143000Z.aif","L7910NZ01_002K_M05_multi_20160307_143000Z.aif",888.466,72.6708,13.009,"Eq",NA,25.82084084,3.186169287,200258.93953984
"87","2016p180035",87,"Spectrogram 1",5,4193092.938,4193160.578,0,144,"3/7/2016",14,"44:52.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160307\L7910NZ01_002K_M05_multi_20160307_143000Z.aif","L7910NZ01_002K_M05_multi_20160307_143000Z.aif",892.938,67.6398,8.559,"EQ",NA,25.82084084,3.186169287,264437.353592868
"88","2016p183087",88,"Spectrogram 1",2,4290634.304,4290700.267,0,148,"3/8/2016",17,"50:34.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160308\L7910NZ01_002K_M05_multi_20160308_174500Z.aif","L7910NZ01_002K_M05_multi_20160308_174500Z.aif",334.3045,65.9627,11.426,"EQ",NA,14.7265625,3.071433717,135592.572399952
"89","2016p183087",89,"Spectrogram 1",4,4290646.043,4290698.031,0,146,"3/8/2016",17,"50:46.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160308\L7910NZ01_002K_M05_multi_20160308_174500Z.aif","L7910NZ01_002K_M05_multi_20160308_174500Z.aif",346.0435,51.9876,10.134,"EQ",NA,14.7265625,3.071433717,217916.327172845
"90","2016p190467",90,"Spectrogram 1",1,4526575.36,4526636.851,0,136,"3/11/2016",11,"22:55.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160311\L7910NZ01_002K_M05_multi_20160311_111500Z.aif","L7910NZ01_002K_M05_multi_20160311_111500Z.aif",475.36,61.4907,8.314,"EQ",NA,74.68270111,3.053977628,203657.192260453
"91","2016p190467",91,"Spectrogram 1",2,4526563.621,4526631.261,0,144,"3/11/2016",11,"22:43.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160311\L7910NZ01_002K_M05_multi_20160311_111500Z.aif","L7910NZ01_002K_M05_multi_20160311_111500Z.aif",463.621,67.6398,12.651,"EQ",NA,74.68270111,3.053977628,115508.945432076
"92","2016p190467",92,"Spectrogram 1",3,4526562.503,4526631.261,0,143.9,"3/11/2016",11,"22:42.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160311\L7910NZ01_002K_M05_multi_20160311_111500Z.aif","L7910NZ01_002K_M05_multi_20160311_111500Z.aif",462.503,68.7578,21.467,"EQ",NA,74.68270111,3.053977628,79834.013392926
"93","2016p190467",93,"Spectrogram 1",4,4526557.472,4526630.143,0,148,"3/11/2016",11,"22:37.5","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160311\L7910NZ01_002K_M05_multi_20160311_111500Z.aif","L7910NZ01_002K_M05_multi_20160311_111500Z.aif",457.472,72.6708,17.152,"EQ",NA,74.68270111,3.053977628,62895.9313740434
"94","2016p190467",94,"Spectrogram 1",5,4526566.416,4526630.143,0,142,"3/11/2016",11,"22:46.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160311\L7910NZ01_002K_M05_multi_20160311_111500Z.aif","L7910NZ01_002K_M05_multi_20160311_111500Z.aif",466.416,63.7267,10.002,"EQ",NA,74.68270111,3.053977628,153561.860250069
"95","2016p205021",95,"Spectrogram 1",4,4991817.41,4991876.665,0,146,"3/16/2016",20,"36:57.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160316\L7910NZ01_002K_M05_multi_20160316_203000Z.aif","L7910NZ01_002K_M05_multi_20160316_203000Z.aif",417.41,59.2547,7.103,"EQ",NA,12,3.039768495,210154.512230136
"96","2016p205021",96,"Spectrogram 1",5,4991821.323,4991890.081,0,144,"3/16/2016",20,"37:01.3","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160316\L7910NZ01_002K_M05_multi_20160316_203000Z.aif","L7910NZ01_002K_M05_multi_20160316_203000Z.aif",421.323,68.7578,6.362,"EQ",NA,12,3.039768495,252999.849657334
"97","2016p219547",97,"Spectrogram 1",3,4991817.41,4991885.609,0,141.9,"3/16/2016",20,"36:57.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160316\L7910NZ01_002K_M05_multi_20160316_203000Z.aif","L7910NZ01_002K_M05_multi_20160316_203000Z.aif",417.41,68.1988,7.958,"EQ",NA,23.984375,3.780000638,227156.710991133
"98","2016p219547",98,"Spectrogram 1",2,5456201.012,5456264.18,0,144,"3/22/2016",5,"36:41.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160322\L7910NZ01_002K_M05_multi_20160322_053000Z.aif","L7910NZ01_002K_M05_multi_20160322_053000Z.aif",401.0125,63.1677,8.23,"EQ",NA,23.984375,3.780000638,270808.325016705
"99","2016p219547",99,"Spectrogram 1",3,5456193.186,5456260.267,0,141.9,"3/22/2016",5,"36:33.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160322\L7910NZ01_002K_M05_multi_20160322_053000Z.aif","L7910NZ01_002K_M05_multi_20160322_053000Z.aif",393.1865,67.0807,15.408,"EQ",NA,23.984375,3.780000638,227156.710991133
"100","2016p219547",100,"Spectrogram 1",4,5456190.391,5456260.826,0,142,"3/22/2016",5,"36:30.4","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160322\L7910NZ01_002K_M05_multi_20160322_053000Z.aif","L7910NZ01_002K_M05_multi_20160322_053000Z.aif",390.3915,70.4348,14.903,"EQ",NA,23.984375,3.780000638,210737.791872876
"101","2016p219547",101,"Spectrogram 1",5,5456195.981,5456270.329,0,148,"3/22/2016",5,"36:36.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160322\L7910NZ01_002K_M05_multi_20160322_053000Z.aif","L7910NZ01_002K_M05_multi_20160322_053000Z.aif",395.9815,74.3478,8.609,"EQ",NA,23.984375,3.780000638,251621.35662299
"102","2016p223944",102,"Spectrogram 1",1,5596751.944,5596820.702,0,144,"3/23/2016",20,"39:11.9","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160323\L7910NZ01_002K_M05_multi_20160323_203000Z.aif","L7910NZ01_002K_M05_multi_20160323_203000Z.aif",551.944,68.7578,12.821,"EQ",NA,27.1484375,3.439265874,150947.732232144
"103","2016p223944",103,"Spectrogram 1",2,5596745.795,5596810.081,0,146,"3/23/2016",20,"39:05.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160323\L7910NZ01_002K_M05_multi_20160323_203000Z.aif","L7910NZ01_002K_M05_multi_20160323_203000Z.aif",545.795,64.2857,17.998,"EQ",NA,27.1484375,3.439265874,111000.912532461
"104","2016p223944",104,"Spectrogram 1",3,5596751.739,5596820.497,0,146.4,"3/23/2016",20,"39:11.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160323\L7910NZ01_002K_M05_multi_20160323_203000Z.aif","L7910NZ01_002K_M05_multi_20160323_203000Z.aif",551.739,68.7578,22.021,"EQ",NA,27.1484375,3.439265874,152070.875505017
"105","2016p223944",105,"Spectrogram 1",4,5596756.211,5596819.379,0,146.2,"3/23/2016",20,"39:16.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160323\L7910NZ01_002K_M05_multi_20160323_203000Z.aif","L7910NZ01_002K_M05_multi_20160323_203000Z.aif",556.211,63.1677,13.739,"EQ",NA,27.1484375,3.439265874,192671.275094646
"106","2016p223944",106,"Spectrogram 1",5,5596765.155,5596828.882,0,147.7,"3/23/2016",20,"39:25.2","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160323\L7910NZ01_002K_M05_multi_20160323_203000Z.aif","L7910NZ01_002K_M05_multi_20160323_203000Z.aif",565.1555,63.7267,6.517,"EQ",NA,27.1484375,3.439265874,266159.927109703
"107","2016p232377",107,"Spectrogram 1",1,5866340.124,5866410.559,0,148.1,"3/26/2016",23,"32:20.1","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160326\L7910NZ01_002K_M05_multi_20160326_233000Z.aif","L7910NZ01_002K_M05_multi_20160326_233000Z.aif",140.124,70.4348,15.416,"EQ",NA,18.63004875,3.56481686,171939.484769311
"108","2016p232377",108,"Spectrogram 1",2,5866325.59,5866410,0,146.3,"3/26/2016",23,"32:05.6","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160326\L7910NZ01_002K_M05_multi_20160326_233000Z.aif","L7910NZ01_002K_M05_multi_20160326_233000Z.aif",125.59,84.4099,28.859,"EQ",NA,18.63004875,3.56481686,50975.3503975447
"109","2016p232377",109,"Spectrogram 1",3,5866325.031,5866410.559,0,148.2,"3/26/2016",23,"32:05.0","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160326\L7910NZ01_002K_M05_multi_20160326_233000Z.aif","L7910NZ01_002K_M05_multi_20160326_233000Z.aif",125.031,85.528,38.403,"EQ",NA,18.63004875,3.56481686,59813.4186788557
"110","2016p232377",110,"Spectrogram 1",4,5866335.652,5866410.559,0,142.3,"3/26/2016",23,"32:15.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160326\L7910NZ01_002K_M05_multi_20160326_233000Z.aif","L7910NZ01_002K_M05_multi_20160326_233000Z.aif",135.652,74.9068,22.127,"EQ",NA,18.63004875,3.56481686,128582.881552259
"111","2016p232377",111,"Spectrogram 1",5,5866346.832,5866420.621,0,147.7,"3/26/2016",23,"32:26.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160326\L7910NZ01_002K_M05_multi_20160326_233000Z.aif","L7910NZ01_002K_M05_multi_20160326_233000Z.aif",146.8325,73.7888,9.859,"EQ",NA,18.63004875,3.56481686,228970.940837543
"112","2016p234061",112,"Spectrogram 1",1,5920168.696,5920230.186,0,140.3,"3/27/2016",14,"29:28.7","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160327\L7910NZ01_002K_M05_multi_20160327_141500Z.aif","L7910NZ01_002K_M05_multi_20160327_141500Z.aif",868.6955,61.4907,20.926,"EQ",NA,63.59375,3.727897843,199591.857083081
"113","2016p234061",113,"Spectrogram 1",2,5920155.839,5920239.13,0,148.1,"3/27/2016",14,"29:15.8","E:\L7910_NZ01_20160119\L7910_NZ01_002K_AIFF\L7910NZ01_002K_M05_20160327\L7910NZ01_002K_M05_multi_20160327_141500Z.aif","L7910NZ01_002K_M05_multi_20160327_141500Z.aif",855.8385,83.2919,32.109,"EQ",NA,63.59375,3.727897843,75781.0684439391
